meter_id,city,district,community,timestamp,water_usage,flow_rate,pressure,temperature,status,alarm
HZ003782,杭州,萧山区,钱江世纪城社区,2026-08-04 17:00,0.074,5.6,0.31,30.3,正常,0
HZ003783,杭州,钱塘区,大学城北社区,2026-08-06 09:00,0.065,4.5,0.30,28.6,正常,0
HZ003784,杭州,临平区,塘栖人家,2026-08-03 05:00,0.002,0.2,0.32,29.7,正常,0
HZ003785,杭州,西湖区,转塘家园,2026-08-05 16:00,0.033,3.0,0.28,30.2,正常,0
HZ003786,杭州,滨江区,滨康小区,2026-08-06 01:00,0.020,1.3,0.28,29.4,正常,0
HZ003787,杭州,余杭区,未来科技城社区,2026-08-01 20:00,0.037,3.5,0.38,28.9,正常,0
HZ003788,杭州,拱墅区,运河新城社区,2026-08-01 01:00,0.004,0.3,0.35,30.3,正常,0
HZ003789,杭州,上城区,采荷小区,2026-08-02 03:00,0.026,1.9,0.33,30.8,正常,0
HZ003790,杭州,萧山区,宁围佳境,2026-08-04 06:00,0.128,8.4,0.32,27.4,正常,0
HZ003791,杭州,钱塘区,江东家园,2026-08-02 00:00,0.023,2.1,0.28,31.0,正常,0
HZ003792,杭州,临平区,南苑小区,2026-08-04 12:00,0.015,1.0,0.36,31.4,正常,0
HZ003793,杭州,西湖区,转塘家园,2026-08-06 17:00,0.110,7.6,0.31,30.6,正常,0
HZ003794,杭州,滨江区,白马湖社区,2026-08-01 17:00,0.104,7.3,0.14,31.9,异常,1
HZ003795,杭州,余杭区,未来科技城社区,2026-08-07 11:00,0.122,8.4,0.32,30.5,正常,0
HZ003796,杭州,拱墅区,湖墅家园,2026-08-01 08:00,0.009,0.8,0.29,27.1,正常,0
HZ003797,杭州,上城区,丁兰社区,2026-08-05 03:00,0.176,12.2,0.29,28.1,异常,1
HZ003798,杭州,萧山区,湘湖家园,2026-08-04 03:00,0.004,0.4,0.39,29.6,正常,0
HZ003799,杭州,钱塘区,江东家园,2026-08-04 17:00,0.113,7.4,0.31,31.6,正常,0
HZ003800,杭州,临平区,南苑小区,2026-08-03 10:00,0.115,8.1,0.30,30.8,正常,0
HZ003801,杭州,西湖区,翠苑小区,2026-08-06 16:00,0.135,9.7,0.36,31.3,正常,0
HZ003802,杭州,滨江区,滨康小区,2026-08-04 18:00,0.054,3.6,0.37,27.2,正常,0
HZ003803,杭州,余杭区,未来科技城社区,2026-08-04 12:00,0.140,9.1,0.31,33.7,正常,0
HZ003804,杭州,拱墅区,半山家园,2026-08-02 14:00,0.017,1.3,0.39,33.0,正常,0
HZ003805,杭州,上城区,丁兰社区,2026-08-07 16:00,0.066,5.6,0.30,30.0,正常,0
HZ003806,杭州,萧山区,湘湖家园,2026-08-06 11:00,0.101,7.4,0.34,33.2,正常,0
HZ003807,杭州,钱塘区,河庄新苑,2026-08-06 08:00,0.025,2.5,0.33,29.8,正常,0
HZ003808,杭州,临平区,南苑小区,2026-08-01 15:00,0.033,2.1,0.31,31.2,正常,0
HZ003809,杭州,西湖区,翠苑小区,2026-08-02 06:00,0.053,4.2,0.30,30.7,正常,0
HZ003810,杭州,滨江区,钱塘春晓,2026-08-07 20:00,0.115,9.7,0.34,29.3,正常,0
HZ003811,杭州,余杭区,仓前家园,2026-08-07 02:00,0.007,0.6,0.33,29.9,正常,0
HZ003812,杭州,拱墅区,半山家园,2026-08-07 08:00,0.040,3.0,0.37,29.8,正常,0
HZ003813,杭州,上城区,近江家园,2026-08-07 16:00,0.051,4.8,0.32,33.9,正常,0
HZ003814,杭州,萧山区,北干社区,2026-08-03 23:00,0.075,5.8,0.34,29.6,正常,0
HZ003815,杭州,钱塘区,江东家园,2026-08-04 04:00,0.026,2.0,0.31,28.7,正常,0
HZ003816,杭州,临平区,乔司家园,2026-08-03 03:00,0.010,0.8,0.31,27.3,正常,0
HZ003817,杭州,西湖区,翠苑小区,2026-08-05 11:00,0.043,2.8,0.35,31.2,正常,0
HZ003818,杭州,滨江区,江南花园,2026-08-03 02:00,0.014,1.1,0.37,27.4,正常,0
HZ003819,杭州,余杭区,闲林山水,2026-08-07 04:00,0.001,0.1,0.31,29.6,正常,0
HZ003820,杭州,拱墅区,湖墅家园,2026-08-07 07:00,0.013,1.2,0.31,28.4,正常,0
HZ003821,杭州,上城区,丁兰社区,2026-08-07 18:00,0.133,8.9,0.31,28.9,正常,0
HZ003822,杭州,萧山区,宁围佳境,2026-08-04 22:00,0.153,9.7,0.31,29.4,正常,0
HZ003823,杭州,钱塘区,河庄新苑,2026-08-01 03:00,0.013,1.0,0.31,28.2,正常,0
HZ003824,杭州,临平区,乔司家园,2026-08-02 21:00,0.022,1.5,0.33,28.8,正常,0
HZ003825,杭州,西湖区,转塘家园,2026-08-04 18:00,0.082,7.7,0.37,28.9,正常,0
HZ003826,杭州,滨江区,白马湖社区,2026-08-04 00:00,0.017,1.6,0.38,30.0,正常,0
HZ003827,杭州,余杭区,仓前家园,2026-08-01 05:00,0.024,2.2,0.28,28.6,正常,0
HZ003828,杭州,拱墅区,湖墅家园,2026-08-04 01:00,0.014,1.3,0.38,27.7,正常,0
HZ003829,杭州,上城区,近江家园,2026-08-04 01:00,0.006,0.6,0.36,30.7,正常,0
HZ003830,杭州,萧山区,北干社区,2026-08-03 22:00,0.040,3.5,0.37,30.4,正常,0
HZ003831,杭州,钱塘区,河庄新苑,2026-08-02 15:00,0.295,14.9,0.35,33.8,异常,1
HZ003832,杭州,临平区,星桥社区,2026-08-06 16:00,0.127,8.9,0.29,33.5,正常,0
HZ003833,杭州,西湖区,翠苑小区,2026-08-05 20:00,0.052,4.3,0.32,30.8,正常,0
HZ003834,杭州,滨江区,江南花园,2026-08-07 17:00,0.098,7.6,0.34,30.1,正常,0
HZ003835,杭州,余杭区,闲林山水,2026-08-03 02:00,0.017,1.1,0.35,29.3,正常,0
HZ003836,杭州,拱墅区,半山家园,2026-08-05 21:00,0.029,2.4,0.38,30.4,正常,0
HZ003837,杭州,上城区,近江家园,2026-08-05 12:00,0.121,9.6,0.35,31.9,正常,0
HZ003838,杭州,萧山区,钱江世纪城社区,2026-08-03 11:00,0.115,9.3,0.52,33.6,异常,1
HZ003839,杭州,钱塘区,大学城北社区,2026-08-04 11:00,0.069,5.8,0.31,30.2,正常,0
HZ003840,杭州,临平区,塘栖人家,2026-08-03 21:00,0.148,9.4,0.51,28.7,异常,1
HZ003841,杭州,西湖区,三墩新天地,2026-08-02 18:00,0.105,10.2,0.36,27.8,正常,0
HZ003842,杭州,滨江区,钱塘春晓,2026-08-04 07:00,0.013,1.1,0.35,27.1,正常,0
HZ003843,杭州,余杭区,良渚文化村,2026-08-03 12:00,0.090,7.3,0.30,33.8,正常,0
HZ003844,杭州,拱墅区,半山家园,2026-08-03 01:00,0.026,1.7,0.29,29.6,正常,0
HZ003845,杭州,上城区,采荷小区,2026-08-05 06:00,0.128,8.6,0.35,28.4,正常,0
HZ003846,杭州,萧山区,湘湖家园,2026-08-05 01:00,0.006,0.5,0.33,28.5,正常,0
HZ003847,杭州,钱塘区,江东家园,2026-08-03 01:00,0.012,1.0,0.29,29.7,正常,0
HZ003848,杭州,临平区,星桥社区,2026-08-02 08:00,0.025,2.4,0.31,29.7,正常,0
HZ003849,杭州,西湖区,转塘家园,2026-08-06 10:00,0.077,6.7,0.35,30.9,正常,0
HZ003850,杭州,滨江区,滨康小区,2026-08-04 12:00,0.080,6.9,0.30,30.5,正常,0
HZ003851,杭州,余杭区,闲林山水,2026-08-01 03:00,0.016,1.2,0.34,27.3,正常,0
HZ003852,杭州,拱墅区,运河新城社区,2026-08-03 05:00,0.019,1.2,0.36,28.1,正常,0
HZ003853,杭州,上城区,丁兰社区,2026-08-03 07:00,0.044,3.7,0.35,27.1,正常,0
HZ003854,杭州,萧山区,宁围佳境,2026-08-02 09:00,0.132,8.6,0.36,30.7,正常,0
HZ003855,杭州,钱塘区,河庄新苑,2026-08-02 06:00,0.037,3.5,0.29,27.9,正常,0
HZ003856,杭州,临平区,南苑小区,2026-08-05 08:00,0.080,5.2,0.33,30.1,正常,0
HZ003857,杭州,西湖区,转塘家园,2026-08-01 23:00,0.148,9.4,0.38,27.9,正常,0
HZ003858,杭州,滨江区,钱塘春晓,2026-08-04 21:00,0.148,10.5,0.36,30.5,正常,0
HZ003859,杭州,余杭区,未来科技城社区,2026-08-02 06:00,0.064,4.6,0.34,27.6,正常,0
HZ003860,杭州,拱墅区,湖墅家园,2026-08-04 05:00,0.021,1.5,0.19,30.3,异常,1
HZ003861,杭州,上城区,近江家园,2026-08-02 13:00,0.109,9.5,0.31,33.3,正常,0
HZ003862,杭州,萧山区,北干社区,2026-08-06 06:00,0.031,2.9,0.29,29.9,正常,0
HZ003863,杭州,钱塘区,江东家园,2026-08-02 21:00,0.022,1.5,0.31,29.9,正常,0
HZ003864,杭州,临平区,乔司家园,2026-08-03 22:00,0.093,8.4,0.31,28.5,正常,0
HZ003865,杭州,西湖区,翠苑小区,2026-08-05 22:00,0.023,1.5,0.28,31.0,正常,0
HZ003866,杭州,滨江区,滨康小区,2026-08-02 22:00,0.114,7.2,0.13,27.0,异常,1
HZ003867,杭州,余杭区,闲林山水,2026-08-01 02:00,0.023,2.3,0.38,27.8,正常,0
HZ003868,杭州,拱墅区,半山家园,2026-08-03 18:00,0.067,4.7,0.35,29.6,正常,0
HZ003869,杭州,上城区,丁兰社区,2026-08-03 14:00,0.063,5.3,0.34,31.7,正常,0
HZ003870,杭州,萧山区,北干社区,2026-08-01 17:00,0.123,10.2,0.30,33.1,正常,0
HZ003871,杭州,钱塘区,河庄新苑,2026-08-05 19:00,0.022,2.2,0.28,30.9,正常,0
HZ003872,杭州,临平区,星桥社区,2026-08-06 08:00,0.056,5.5,0.38,30.5,正常,0
HZ003873,杭州,西湖区,文新社区,2026-08-05 06:00,0.033,2.2,0.28,29.8,正常,0
HZ003874,杭州,滨江区,钱塘春晓,2026-08-05 16:00,0.087,6.9,0.36,33.7,正常,0
HZ003875,杭州,余杭区,仓前家园,2026-08-02 06:00,0.052,3.6,0.31,31.0,正常,0
HZ003876,杭州,拱墅区,运河新城社区,2026-08-02 13:00,0.030,2.8,0.31,33.1,正常,0
HZ003877,杭州,上城区,丁兰社区,2026-08-05 13:00,0.016,1.0,0.29,33.9,正常,0
HZ003878,杭州,萧山区,宁围佳境,2026-08-02 19:00,0.084,7.3,0.35,28.1,正常,0
HZ003879,杭州,钱塘区,大学城北社区,2026-08-01 21:00,0.092,5.9,0.36,30.1,正常,0
HZ003880,杭州,临平区,塘栖人家,2026-08-03 12:00,0.136,10.2,0.37,31.7,正常,0
HZ003881,杭州,西湖区,文新社区,2026-08-07 22:00,0.009,0.8,0.34,31.0,正常,0
HZ003882,杭州,滨江区,滨康小区,2026-08-05 07:00,0.083,6.9,0.28,29.1,正常,0
HZ003883,杭州,余杭区,仓前家园,2026-08-07 20:00,0.017,1.3,0.38,29.7,正常,0
HZ003884,杭州,拱墅区,大关小区,2026-08-04 03:00,0.017,1.1,0.39,29.9,正常,0
HZ003885,杭州,上城区,近江家园,2026-08-03 01:00,0.022,1.9,0.32,28.7,正常,0
HZ003886,杭州,萧山区,钱江世纪城社区,2026-08-04 07:00,0.124,8.5,0.36,30.7,正常,0
HZ003887,杭州,钱塘区,大学城北社区,2026-08-03 06:00,0.105,9.5,0.34,27.3,正常,0
HZ003888,杭州,临平区,塘栖人家,2026-08-04 22:00,0.025,2.3,0.37,29.3,正常,0
HZ003889,杭州,西湖区,转塘家园,2026-08-05 20:00,0.160,10.5,0.31,29.5,正常,0
HZ003890,杭州,滨江区,钱塘春晓,2026-08-04 05:00,0.027,1.9,0.38,30.2,正常,0
HZ003891,杭州,余杭区,仓前家园,2026-08-06 04:00,0.033,2.1,0.35,27.0,正常,0
HZ003892,杭州,拱墅区,半山家园,2026-08-06 09:00,0.119,8.8,0.36,27.8,正常,0
HZ003893,杭州,上城区,望江新园,2026-08-05 23:00,0.090,6.5,0.35,30.2,正常,0
HZ003894,杭州,萧山区,宁围佳境,2026-08-01 08:00,0.033,2.7,0.36,27.0,正常,0
HZ003895,杭州,钱塘区,江东家园,2026-08-02 09:00,0.029,2.0,0.29,28.7,正常,0
HZ003896,杭州,临平区,星桥社区,2026-08-03 13:00,0.057,4.6,0.28,31.8,正常,0
HZ003897,杭州,西湖区,翠苑小区,2026-08-05 15:00,0.098,7.6,0.29,33.2,正常,0
HZ003898,杭州,滨江区,江南花园,2026-08-05 01:00,0.023,1.5,0.37,29.5,正常,0
HZ003899,杭州,余杭区,仓前家园,2026-08-01 04:00,0.015,1.3,0.33,27.2,正常,0
HZ003900,杭州,拱墅区,运河新城社区,2026-08-02 03:00,0.001,0.1,0.38,27.8,正常,0
HZ003901,杭州,上城区,望江新园,2026-08-05 19:00,0.106,7.0,0.37,28.8,正常,0
HZ003902,杭州,萧山区,钱江世纪城社区,2026-08-03 10:00,0.165,10.5,0.35,29.4,正常,0
HZ003903,杭州,钱塘区,河庄新苑,2026-08-04 07:00,0.126,10.4,0.39,29.9,正常,0
HZ003904,杭州,临平区,乔司家园,2026-08-07 03:00,0.020,2.0,0.30,30.2,正常,0
HZ003905,杭州,西湖区,三墩新天地,2026-08-03 04:00,0.011,0.8,0.34,29.1,正常,0
HZ003906,杭州,滨江区,白马湖社区,2026-08-06 04:00,0.009,0.7,0.31,29.0,正常,0
HZ003907,杭州,余杭区,未来科技城社区,2026-08-06 09:00,0.063,4.7,0.29,28.6,正常,0
HZ003908,杭州,拱墅区,湖墅家园,2026-08-04 18:00,0.071,5.1,0.39,29.5,正常,0
HZ003909,杭州,上城区,丁兰社区,2026-08-05 00:00,0.024,2.3,0.39,27.5,正常,0
HZ003910,杭州,萧山区,宁围佳境,2026-08-04 05:00,0.010,1.0,0.37,28.3,正常,0
HZ003911,杭州,钱塘区,下沙社区,2026-08-06 22:00,0.072,6.0,0.34,29.3,正常,0
HZ003912,杭州,临平区,星桥社区,2026-08-07 21:00,0.057,4.6,0.34,29.7,正常,0
HZ003913,杭州,西湖区,转塘家园,2026-08-06 01:00,0.004,0.3,0.31,30.4,正常,0
HZ003914,杭州,滨江区,滨康小区,2026-08-06 12:00,0.073,6.4,0.31,31.2,正常,0
HZ003915,杭州,余杭区,良渚文化村,2026-08-04 11:00,0.103,8.7,0.30,31.7,正常,0
HZ003916,杭州,拱墅区,半山家园,2026-08-04 01:00,0.008,0.7,0.36,27.5,正常,0
HZ003917,杭州,上城区,望江新园,2026-08-04 07:00,0.115,9.6,0.37,28.1,正常,0
HZ003918,杭州,萧山区,北干社区,2026-08-07 10:00,0.132,8.4,0.29,30.8,正常,0
HZ003919,杭州,钱塘区,大学城北社区,2026-08-02 10:00,0.074,6.5,0.29,28.6,正常,0
HZ003920,杭州,临平区,塘栖人家,2026-08-01 11:00,0.100,8.1,0.36,30.5,正常,0
HZ003921,杭州,西湖区,翠苑小区,2026-08-06 16:00,0.125,8.5,0.34,30.6,正常,0
HZ003922,杭州,滨江区,钱塘春晓,2026-08-03 12:00,0.116,9.2,0.34,33.8,正常,0
HZ003923,杭州,余杭区,闲林山水,2026-08-04 09:00,0.077,7.1,0.38,28.5,正常,0
HZ003924,杭州,拱墅区,半山家园,2026-08-06 02:00,0.010,0.9,0.29,29.3,正常,0
HZ003925,杭州,上城区,近江家园,2026-08-03 21:00,0.056,4.9,0.32,27.5,正常,0
HZ003926,杭州,萧山区,湘湖家园,2026-08-03 15:00,0.087,5.7,0.35,30.8,正常,0
HZ003927,杭州,钱塘区,大学城北社区,2026-08-06 11:00,0.025,2.0,0.30,32.1,正常,0
HZ003928,杭州,临平区,塘栖人家,2026-08-05 14:00,0.024,2.4,0.36,33.6,正常,0
HZ003929,杭州,西湖区,文新社区,2026-08-04 18:00,0.159,10.4,0.38,27.4,正常,0
HZ003930,杭州,滨江区,滨康小区,2026-08-04 19:00,0.013,1.0,0.32,27.1,正常,0
HZ003931,杭州,余杭区,未来科技城社区,2026-08-07 19:00,0.075,7.0,0.29,29.2,正常,0
HZ003932,杭州,拱墅区,大关小区,2026-08-03 01:00,0.006,0.4,0.37,30.9,正常,0
HZ003933,杭州,上城区,望江新园,2026-08-04 22:00,0.104,7.4,0.37,30.9,正常,0
HZ003934,杭州,萧山区,北干社区,2026-08-03 00:00,0.026,2.2,0.29,28.2,正常,0
HZ003935,杭州,钱塘区,下沙社区,2026-08-03 15:00,0.133,8.3,0.36,32.4,正常,0
HZ003936,杭州,临平区,星桥社区,2026-08-02 00:00,0.014,1.3,0.36,27.3,正常,0
HZ003937,杭州,西湖区,转塘家园,2026-08-01 10:00,0.106,7.6,0.38,27.3,正常,0
HZ003938,杭州,滨江区,白马湖社区,2026-08-05 01:00,0.010,1.0,0.34,29.5,正常,0
HZ003939,杭州,余杭区,仓前家园,2026-08-03 11:00,0.101,9.5,0.33,32.5,正常,0
HZ003940,杭州,拱墅区,运河新城社区,2026-08-05 22:00,0.084,7.5,0.29,30.8,正常,0
HZ003941,杭州,上城区,近江家园,2026-08-03 19:00,0.061,4.4,0.34,28.0,正常,0
HZ003942,杭州,萧山区,北干社区,2026-08-05 05:00,0.013,0.9,0.38,30.0,正常,0
HZ003943,杭州,钱塘区,大学城北社区,2026-08-04 11:00,0.030,2.8,0.32,32.1,正常,0
HZ003944,杭州,临平区,星桥社区,2026-08-04 03:00,0.006,0.5,0.31,30.2,正常,0
HZ003945,杭州,西湖区,翠苑小区,2026-08-07 19:00,0.115,7.9,0.35,27.9,正常,0
HZ003946,杭州,滨江区,钱塘春晓,2026-08-04 19:00,0.088,7.1,0.31,30.5,正常,0
HZ003947,杭州,余杭区,闲林山水,2026-08-03 07:00,0.048,3.4,0.39,29.5,正常,0
HZ003948,杭州,拱墅区,半山家园,2026-08-07 08:00,0.055,5.1,0.34,29.3,正常,0
HZ003949,杭州,上城区,采荷小区,2026-08-07 08:00,0.336,21.6,0.30,30.3,异常,1
HZ003950,杭州,萧山区,宁围佳境,2026-08-07 11:00,0.027,2.7,0.37,32.4,正常,0
HZ003951,杭州,钱塘区,大学城北社区,2026-08-01 15:00,0.015,1.0,0.30,33.0,正常,0
HZ003952,杭州,临平区,星桥社区,2026-08-06 22:00,0.009,0.9,0.38,28.8,正常,0
HZ003953,杭州,西湖区,翠苑小区,2026-08-03 13:00,0.020,1.5,0.35,30.2,正常,0
HZ003954,杭州,滨江区,钱塘春晓,2026-08-01 23:00,0.045,3.1,0.35,27.5,正常,0
HZ003955,杭州,余杭区,仓前家园,2026-08-06 00:00,0.006,0.5,0.33,30.8,正常,0
HZ003956,杭州,拱墅区,运河新城社区,2026-08-01 02:00,0.003,0.3,0.37,30.0,正常,0
HZ003957,杭州,上城区,近江家园,2026-08-04 02:00,0.014,1.2,0.32,30.2,正常,0
HZ003958,杭州,萧山区,湘湖家园,2026-08-04 13:00,0.100,8.6,0.38,30.9,正常,0
HZ003959,杭州,钱塘区,下沙社区,2026-08-06 11:00,0.066,4.4,0.36,30.3,正常,0
HZ003960,杭州,临平区,乔司家园,2026-08-03 01:00,0.020,1.2,0.34,28.7,正常,0
HZ003961,杭州,西湖区,文新社区,2026-08-06 13:00,0.039,2.8,0.30,33.6,正常,0
HZ003962,杭州,滨江区,江南花园,2026-08-06 23:00,0.055,4.1,0.33,29.7,正常,0
HZ003963,杭州,余杭区,良渚文化村,2026-08-01 02:00,0.001,0.1,0.30,29.4,正常,0
HZ003964,杭州,拱墅区,大关小区,2026-08-05 03:00,0.005,0.4,0.35,28.8,正常,0
HZ003965,杭州,上城区,采荷小区,2026-08-02 10:00,0.024,1.9,0.36,28.0,正常,0
HZ003966,杭州,萧山区,湘湖家园,2026-08-04 15:00,0.140,9.4,0.37,31.0,正常,0
HZ003967,杭州,钱塘区,下沙社区,2026-08-03 23:00,0.018,1.3,0.39,27.6,正常,0
HZ003968,杭州,临平区,南苑小区,2026-08-06 11:00,0.082,7.3,0.38,33.4,正常,0
HZ003969,杭州,西湖区,三墩新天地,2026-08-02 22:00,0.034,2.2,0.38,30.2,正常,0
HZ003970,杭州,滨江区,江南花园,2026-08-01 22:00,0.096,9.4,0.38,30.3,正常,0
HZ003971,杭州,余杭区,仓前家园,2026-08-01 21:00,0.101,8.4,0.35,27.3,正常,0
HZ003972,杭州,拱墅区,湖墅家园,2026-08-01 01:00,0.004,0.3,0.31,29.6,正常,0
HZ003973,杭州,上城区,丁兰社区,2026-08-04 17:00,0.113,7.4,0.35,32.3,正常,0
HZ003974,杭州,萧山区,湘湖家园,2026-08-07 16:00,0.042,3.9,0.30,30.0,正常,0
HZ003975,杭州,钱塘区,河庄新苑,2026-08-02 20:00,0.087,5.9,0.32,30.6,正常,0
HZ003976,杭州,临平区,塘栖人家,2026-08-04 12:00,0.018,1.1,0.37,33.2,正常,0
HZ003977,杭州,西湖区,翠苑小区,2026-08-05 08:00,0.129,9.2,0.39,27.2,正常,0
HZ003978,杭州,滨江区,滨康小区,2026-08-06 01:00,0.006,0.5,0.33,28.7,正常,0
HZ003979,杭州,余杭区,未来科技城社区,2026-08-07 14:00,0.015,1.4,0.33,33.2,正常,0
HZ003980,杭州,拱墅区,运河新城社区,2026-08-01 05:00,0.025,2.0,0.38,27.8,正常,0
HZ003981,杭州,上城区,望江新园,2026-08-04 15:00,0.116,8.1,0.31,31.9,正常,0
HZ003982,杭州,萧山区,北干社区,2026-08-01 19:00,0.031,2.6,0.29,28.9,正常,0
HZ003983,杭州,钱塘区,下沙社区,2026-08-02 21:00,0.150,10.3,0.38,28.1,正常,0
HZ003984,杭州,临平区,塘栖人家,2026-08-06 23:00,0.066,4.4,0.55,29.8,异常,1
HZ003985,杭州,西湖区,翠苑小区,2026-08-06 14:00,0.074,6.5,0.34,33.0,正常,0
HZ003986,杭州,滨江区,钱塘春晓,2026-08-01 03:00,0.003,0.2,0.30,28.7,正常,0
HZ003987,杭州,余杭区,闲林山水,2026-08-06 09:00,0.050,3.3,0.35,28.0,正常,0
HZ003988,杭州,拱墅区,湖墅家园,2026-08-03 21:00,0.036,3.0,0.52,28.5,异常,1
HZ003989,杭州,上城区,近江家园,2026-08-03 08:00,0.036,2.5,0.30,30.5,正常,0
HZ003990,杭州,萧山区,北干社区,2026-08-05 01:00,0.003,0.2,0.32,29.9,正常,0
HZ003991,杭州,钱塘区,江东家园,2026-08-07 07:00,0.134,9.8,0.39,30.6,正常,0
HZ003992,杭州,临平区,南苑小区,2026-08-04 12:00,0.015,1.5,0.37,30.9,正常,0
HZ003993,杭州,西湖区,文新社区,2026-08-07 07:00,0.053,3.4,0.34,29.9,正常,0
HZ003994,杭州,滨江区,江南花园,2026-08-02 13:00,0.048,4.2,0.34,31.5,正常,0
HZ003995,杭州,余杭区,仓前家园,2026-08-01 16:00,0.103,9.4,0.36,31.3,正常,0
HZ003996,杭州,拱墅区,半山家园,2026-08-01 15:00,0.082,7.9,0.54,32.9,异常,1
HZ003997,杭州,上城区,近江家园,2026-08-03 03:00,0.026,2.1,0.34,27.8,正常,0
HZ003998,杭州,萧山区,宁围佳境,2026-08-03 01:00,0.002,0.2,0.33,29.9,正常,0
HZ003999,杭州,钱塘区,江东家园,2026-08-01 23:00,0.046,2.9,0.39,30.6,正常,0
HZ004000,杭州,临平区,星桥社区,2026-08-06 19:00,0.030,2.0,0.38,27.9,正常,0
HZ004001,杭州,西湖区,翠苑小区,2026-08-05 12:00,0.148,10.1,0.37,31.2,正常,0
HZ004002,杭州,滨江区,滨康小区,2026-08-04 17:00,0.109,8.5,0.32,31.2,正常,0
HZ004003,杭州,余杭区,良渚文化村,2026-08-04 19:00,0.098,8.4,0.32,27.5,正常,0
HZ004004,杭州,拱墅区,湖墅家园,2026-08-01 08:00,0.102,6.7,0.36,28.9,正常,0
HZ004005,杭州,上城区,望江新园,2026-08-01 03:00,0.016,1.5,0.33,29.1,正常,0
HZ004006,杭州,萧山区,湘湖家园,2026-08-07 21:00,0.054,3.5,0.52,29.9,异常,1
HZ004007,杭州,钱塘区,河庄新苑,2026-08-02 19:00,0.048,3.7,0.36,27.5,正常,0
HZ004008,杭州,临平区,星桥社区,2026-08-01 10:00,0.040,2.8,0.36,28.3,正常,0
HZ004009,杭州,西湖区,三墩新天地,2026-08-06 23:00,0.160,10.1,0.37,29.2,正常,0
HZ004010,杭州,滨江区,滨康小区,2026-08-05 11:00,0.082,7.1,0.14,31.8,异常,1
HZ004011,杭州,余杭区,闲林山水,2026-08-02 03:00,0.019,1.2,0.38,30.4,正常,0
HZ004012,杭州,拱墅区,大关小区,2026-08-06 01:00,0.009,0.8,0.47,27.4,异常,1
HZ004013,杭州,上城区,望江新园,2026-08-04 20:00,0.091,6.6,0.32,29.6,正常,0
HZ004014,杭州,萧山区,宁围佳境,2026-08-07 21:00,0.106,8.3,0.29,30.7,正常,0
HZ004015,杭州,钱塘区,大学城北社区,2026-08-07 07:00,0.087,6.6,0.28,30.7,正常,0
HZ004016,杭州,临平区,星桥社区,2026-08-04 10:00,0.092,9.2,0.30,28.7,正常,0
HZ004017,杭州,西湖区,三墩新天地,2026-08-03 06:00,0.105,7.5,0.35,28.3,正常,0
HZ004018,杭州,滨江区,滨康小区,2026-08-04 16:00,0.041,2.6,0.31,30.7,正常,0
HZ004019,杭州,余杭区,良渚文化村,2026-08-03 07:00,0.099,7.8,0.28,27.9,正常,0
HZ004020,杭州,拱墅区,半山家园,2026-08-03 13:00,0.139,8.9,0.31,30.5,正常,0
HZ004021,杭州,上城区,近江家园,2026-08-06 20:00,0.016,1.2,0.31,29.5,正常,0
HZ004022,杭州,萧山区,北干社区,2026-08-05 07:00,0.097,9.1,0.35,27.8,正常,0
HZ004023,杭州,钱塘区,河庄新苑,2026-08-06 21:00,0.108,7.5,0.32,27.5,正常,0
HZ004024,杭州,临平区,塘栖人家,2026-08-07 12:00,0.028,2.5,0.29,33.7,正常,0
HZ004025,杭州,西湖区,翠苑小区,2026-08-03 21:00,0.066,4.7,0.33,27.5,正常,0
HZ004026,杭州,滨江区,江南花园,2026-08-01 21:00,0.093,8.7,0.37,28.7,正常,0
HZ004027,杭州,余杭区,闲林山水,2026-08-01 20:00,0.102,7.0,0.29,29.9,正常,0
HZ004028,杭州,拱墅区,大关小区,2026-08-04 00:00,0.002,0.2,0.16,29.4,异常,1
HZ004029,杭州,上城区,采荷小区,2026-08-05 12:00,0.091,5.8,0.34,30.0,正常,0
HZ004030,杭州,萧山区,北干社区,2026-08-02 22:00,0.101,7.0,0.35,27.0,正常,0
HZ004031,杭州,钱塘区,下沙社区,2026-08-07 13:00,0.146,9.3,0.29,33.9,正常,0
HZ004032,杭州,临平区,南苑小区,2026-08-01 15:00,0.067,6.1,0.39,32.1,正常,0
HZ004033,杭州,西湖区,文新社区,2026-08-02 08:00,0.069,6.2,0.37,29.2,正常,0
HZ004034,杭州,滨江区,江南花园,2026-08-05 09:00,0.124,8.4,0.38,29.4,正常,0
HZ004035,杭州,余杭区,闲林山水,2026-08-03 04:00,0.022,1.6,0.37,30.7,正常,0
HZ004036,杭州,拱墅区,大关小区,2026-08-01 13:00,0.104,8.0,0.35,33.0,正常,0
HZ004037,杭州,上城区,近江家园,2026-08-04 14:00,0.059,4.4,0.37,30.9,正常,0
HZ004038,杭州,萧山区,湘湖家园,2026-08-04 04:00,0.014,1.0,0.31,29.0,正常,0
HZ004039,杭州,钱塘区,下沙社区,2026-08-04 12:00,0.061,5.5,0.34,32.6,正常,0
HZ004040,杭州,临平区,塘栖人家,2026-08-05 20:00,0.062,4.8,0.31,28.0,正常,0
HZ004041,杭州,西湖区,三墩新天地,2026-08-05 17:00,0.044,3.1,0.32,30.7,正常,0
HZ004042,杭州,滨江区,江南花园,2026-08-07 21:00,0.108,7.0,0.33,30.8,正常,0
