meter_id,city,district,community,timestamp,water_usage,flow_rate,pressure,temperature,status,alarm
HZ000522,杭州,滨江区,白马湖社区,2026-08-03 06:00,0.121,7.9,0.35,30.1,正常,0
HZ000523,杭州,余杭区,仓前家园,2026-08-05 05:00,0.016,1.3,0.33,27.0,正常,0
HZ000524,杭州,拱墅区,运河新城社区,2026-08-01 19:00,0.033,2.7,0.55,29.4,异常,1
HZ000525,杭州,上城区,采荷小区,2026-08-03 03:00,0.003,0.2,0.34,29.4,正常,0
HZ000526,杭州,萧山区,湘湖家园,2026-08-02 16:00,0.075,6.2,0.28,32.2,正常,0
HZ000527,杭州,钱塘区,河庄新苑,2026-08-04 13:00,0.039,2.6,0.37,30.7,正常,0
HZ000528,杭州,临平区,塘栖人家,2026-08-07 16:00,0.108,9.4,0.37,31.4,正常,0
HZ000529,杭州,西湖区,翠苑小区,2026-08-01 18:00,0.035,3.1,0.30,28.5,正常,0
HZ000530,杭州,滨江区,钱塘春晓,2026-08-04 11:00,0.070,6.6,0.33,32.0,正常,0
HZ000531,杭州,余杭区,闲林山水,2026-08-06 14:00,0.108,6.9,0.36,31.0,正常,0
HZ000532,杭州,拱墅区,大关小区,2026-08-01 05:00,0.010,0.6,0.34,30.2,正常,0
HZ000533,杭州,上城区,采荷小区,2026-08-02 07:00,0.035,3.1,0.32,28.6,正常,0
HZ000534,杭州,萧山区,北干社区,2026-08-04 02:00,0.014,1.0,0.32,29.1,正常,0
HZ000535,杭州,钱塘区,河庄新苑,2026-08-05 10:00,0.016,1.4,0.31,28.7,正常,0
HZ000536,杭州,临平区,乔司家园,2026-08-04 21:00,0.085,6.8,0.36,27.7,正常,0
HZ000537,杭州,西湖区,文新社区,2026-08-02 18:00,0.068,5.9,0.32,29.2,正常,0
HZ000538,杭州,滨江区,钱塘春晓,2026-08-03 18:00,0.035,3.0,0.31,27.1,正常,0
HZ000539,杭州,余杭区,仓前家园,2026-08-07 01:00,0.014,1.1,0.36,29.6,正常,0
HZ000540,杭州,拱墅区,湖墅家园,2026-08-07 21:00,0.011,0.8,0.34,30.0,正常,0
HZ000541,杭州,上城区,丁兰社区,2026-08-02 09:00,0.035,3.0,0.37,27.5,正常,0
HZ000542,杭州,萧山区,湘湖家园,2026-08-04 18:00,0.032,2.3,0.29,29.0,正常,0
HZ000543,杭州,钱塘区,江东家园,2026-08-05 10:00,0.011,1.1,0.30,28.1,正常,0
HZ000544,杭州,临平区,南苑小区,2026-08-01 16:00,0.031,2.5,0.38,33.3,正常,0
HZ000545,杭州,西湖区,转塘家园,2026-08-03 00:00,0.020,1.3,0.35,27.3,正常,0
HZ000546,杭州,滨江区,滨康小区,2026-08-06 13:00,0.080,5.7,0.14,32.3,异常,1
HZ000547,杭州,余杭区,闲林山水,2026-08-06 18:00,0.126,9.3,0.33,28.9,正常,0
HZ000548,杭州,拱墅区,半山家园,2026-08-04 03:00,0.001,0.1,0.37,28.5,正常,0
HZ000549,杭州,上城区,望江新园,2026-08-01 14:00,0.077,6.2,0.33,31.1,正常,0
HZ000550,杭州,萧山区,钱江世纪城社区,2026-08-01 10:00,0.071,4.5,0.38,28.6,正常,0
HZ000551,杭州,钱塘区,江东家园,2026-08-05 10:00,0.035,2.7,0.38,28.6,正常,0
HZ000552,杭州,临平区,塘栖人家,2026-08-07 02:00,0.008,0.7,0.38,27.9,正常,0
HZ000553,杭州,西湖区,文新社区,2026-08-04 00:00,0.003,0.3,0.32,28.0,正常,0
HZ000554,杭州,滨江区,钱塘春晓,2026-08-02 14:00,0.084,5.9,0.32,33.8,正常,0
HZ000555,杭州,余杭区,良渚文化村,2026-08-06 04:00,0.009,0.8,0.38,28.9,正常,0
HZ000556,杭州,拱墅区,大关小区,2026-08-04 06:00,0.093,7.6,0.31,30.4,正常,0
HZ000557,杭州,上城区,丁兰社区,2026-08-05 23:00,0.036,2.7,0.37,30.3,正常,0
HZ000558,杭州,萧山区,北干社区,2026-08-04 06:00,0.028,2.5,0.38,28.1,正常,0
HZ000559,杭州,钱塘区,江东家园,2026-08-04 05:00,0.034,2.3,0.34,29.7,正常,0
HZ000560,杭州,临平区,星桥社区,2026-08-05 23:00,0.066,5.1,0.34,31.0,正常,0
HZ000561,杭州,西湖区,转塘家园,2026-08-02 17:00,0.111,10.0,0.35,33.6,正常,0
HZ000562,杭州,滨江区,滨康小区,2026-08-01 08:00,0.100,7.7,0.39,28.9,正常,0
HZ000563,杭州,余杭区,闲林山水,2026-08-04 10:00,0.067,6.0,0.36,27.0,正常,0
HZ000564,杭州,拱墅区,运河新城社区,2026-08-05 04:00,0.017,1.6,0.39,29.2,正常,0
HZ000565,杭州,上城区,丁兰社区,2026-08-06 05:00,0.012,1.2,0.36,27.2,正常,0
HZ000566,杭州,萧山区,宁围佳境,2026-08-03 13:00,0.096,7.2,0.31,32.3,正常,0
HZ000567,杭州,钱塘区,大学城北社区,2026-08-06 17:00,0.300,17.5,0.29,33.0,异常,1
HZ000568,杭州,临平区,塘栖人家,2026-08-01 09:00,0.024,2.2,0.33,29.9,正常,0
HZ000569,杭州,西湖区,三墩新天地,2026-08-03 09:00,0.013,1.0,0.33,27.8,正常,0
HZ000570,杭州,滨江区,钱塘春晓,2026-08-05 13:00,0.105,6.8,0.34,30.6,正常,0
HZ000571,杭州,余杭区,闲林山水,2026-08-03 05:00,0.011,0.9,0.30,30.5,正常,0
HZ000572,杭州,拱墅区,湖墅家园,2026-08-04 19:00,0.093,6.1,0.32,28.9,正常,0
HZ000573,杭州,上城区,望江新园,2026-08-05 03:00,0.017,1.2,0.28,27.1,正常,0
HZ000574,杭州,萧山区,湘湖家园,2026-08-05 13:00,0.067,5.2,0.34,33.5,正常,0
HZ000575,杭州,钱塘区,下沙社区,2026-08-07 17:00,0.015,1.3,0.34,33.8,正常,0
HZ000576,杭州,临平区,南苑小区,2026-08-06 18:00,0.062,4.4,0.34,29.4,正常,0
HZ000577,杭州,西湖区,文新社区,2026-08-03 23:00,0.029,2.6,0.33,28.4,正常,0
HZ000578,杭州,滨江区,滨康小区,2026-08-05 21:00,0.110,8.5,0.35,29.9,正常,0
HZ000579,杭州,余杭区,仓前家园,2026-08-03 01:00,0.007,0.5,0.33,28.1,正常,0
HZ000580,杭州,拱墅区,半山家园,2026-08-05 21:00,0.043,3.5,0.32,27.3,正常,0
HZ000581,杭州,上城区,望江新园,2026-08-03 19:00,0.015,1.2,0.31,27.7,正常,0
HZ000582,杭州,萧山区,湘湖家园,2026-08-04 12:00,0.036,2.6,0.35,33.3,正常,0
HZ000583,杭州,钱塘区,大学城北社区,2026-08-04 00:00,0.026,2.0,0.39,27.7,正常,0
HZ000584,杭州,临平区,南苑小区,2026-08-07 09:00,0.071,5.8,0.39,27.1,正常,0
HZ000585,杭州,西湖区,翠苑小区,2026-08-07 08:00,0.096,6.8,0.35,28.8,正常,0
HZ000586,杭州,滨江区,钱塘春晓,2026-08-02 07:00,0.088,8.0,0.29,28.7,正常,0
HZ000587,杭州,余杭区,仓前家园,2026-08-03 23:00,0.059,4.9,0.32,28.1,正常,0
HZ000588,杭州,拱墅区,湖墅家园,2026-08-07 23:00,0.060,4.6,0.37,30.3,正常,0
HZ000589,杭州,上城区,近江家园,2026-08-01 18:00,0.062,5.5,0.36,29.6,正常,0
HZ000590,杭州,萧山区,钱江世纪城社区,2026-08-06 00:00,0.017,1.1,0.51,27.6,异常,1
HZ000591,杭州,钱塘区,河庄新苑,2026-08-03 01:00,0.010,0.7,0.33,29.9,正常,0
HZ000592,杭州,临平区,星桥社区,2026-08-07 13:00,0.034,2.2,0.34,34.0,正常,0
HZ000593,杭州,西湖区,三墩新天地,2026-08-02 14:00,0.101,8.1,0.30,33.5,正常,0
HZ000594,杭州,滨江区,钱塘春晓,2026-08-03 20:00,0.019,1.3,0.33,28.0,正常,0
HZ000595,杭州,余杭区,未来科技城社区,2026-08-01 12:00,0.056,3.8,0.28,30.7,正常,0
HZ000596,杭州,拱墅区,运河新城社区,2026-08-02 11:00,0.066,5.7,0.32,31.6,正常,0
HZ000597,杭州,上城区,采荷小区,2026-08-04 01:00,0.011,1.0,0.32,29.9,正常,0
HZ000598,杭州,萧山区,北干社区,2026-08-05 20:00,0.023,1.6,0.38,28.0,正常,0
HZ000599,杭州,钱塘区,下沙社区,2026-08-05 14:00,0.025,1.7,0.37,30.6,正常,0
HZ000600,杭州,临平区,星桥社区,2026-08-03 01:00,0.023,2.3,0.37,28.0,正常,0
HZ000601,杭州,西湖区,转塘家园,2026-08-05 09:00,0.122,8.3,0.32,30.5,正常,0
HZ000602,杭州,滨江区,江南花园,2026-08-07 05:00,0.021,1.4,0.37,28.0,正常,0
HZ000603,杭州,余杭区,闲林山水,2026-08-05 09:00,0.034,2.7,0.28,29.1,正常,0
HZ000604,杭州,拱墅区,半山家园,2026-08-05 16:00,0.101,8.5,0.33,32.8,正常,0
HZ000605,杭州,上城区,丁兰社区,2026-08-01 09:00,0.075,5.1,0.31,30.8,正常,0
HZ000606,杭州,萧山区,湘湖家园,2026-08-02 19:00,0.112,10.3,0.36,30.0,正常,0
HZ000607,杭州,钱塘区,河庄新苑,2026-08-01 08:00,0.029,2.1,0.32,29.8,正常,0
HZ000608,杭州,临平区,南苑小区,2026-08-04 16:00,0.085,8.3,0.33,31.6,正常,0
HZ000609,杭州,西湖区,文新社区,2026-08-03 07:00,0.143,10.5,0.33,30.8,正常,0
HZ000610,杭州,滨江区,白马湖社区,2026-08-01 22:00,0.067,5.2,0.19,29.3,异常,1
HZ000611,杭州,余杭区,闲林山水,2026-08-06 06:00,0.091,8.5,0.35,31.0,正常,0
HZ000612,杭州,拱墅区,运河新城社区,2026-08-05 12:00,0.129,8.4,0.33,33.2,正常,0
HZ000613,杭州,上城区,丁兰社区,2026-08-01 00:00,0.022,1.4,0.32,30.7,正常,0
HZ000614,杭州,萧山区,北干社区,2026-08-05 20:00,0.123,9.8,0.32,29.8,正常,0
HZ000615,杭州,钱塘区,河庄新苑,2026-08-06 08:00,0.118,8.1,0.33,28.8,正常,0
HZ000616,杭州,临平区,乔司家园,2026-08-01 13:00,0.110,7.2,0.39,32.6,正常,0
HZ000617,杭州,西湖区,三墩新天地,2026-08-06 14:00,0.079,6.0,0.38,30.9,正常,0
HZ000618,杭州,滨江区,江南花园,2026-08-03 09:00,0.046,3.3,0.30,30.1,正常,0
HZ000619,杭州,余杭区,未来科技城社区,2026-08-04 06:00,0.152,9.9,0.36,30.5,正常,0
HZ000620,杭州,拱墅区,半山家园,2026-08-05 23:00,0.140,9.1,0.12,28.6,异常,1
HZ000621,杭州,上城区,望江新园,2026-08-05 20:00,0.162,10.3,0.38,30.0,正常,0
HZ000622,杭州,萧山区,北干社区,2026-08-07 04:00,0.007,0.5,0.34,27.5,正常,0
HZ000623,杭州,钱塘区,江东家园,2026-08-06 02:00,0.002,0.2,0.33,29.1,正常,0
HZ000624,杭州,临平区,乔司家园,2026-08-05 08:00,0.043,4.3,0.31,27.3,正常,0
HZ000625,杭州,西湖区,三墩新天地,2026-08-02 02:00,0.008,0.6,0.29,27.8,正常,0
HZ000626,杭州,滨江区,白马湖社区,2026-08-07 12:00,0.102,9.4,0.30,31.4,正常,0
HZ000627,杭州,余杭区,仓前家园,2026-08-01 06:00,0.110,9.3,0.29,30.9,正常,0
HZ000628,杭州,拱墅区,半山家园,2026-08-04 20:00,0.111,7.9,0.31,30.0,正常,0
HZ000629,杭州,上城区,丁兰社区,2026-08-05 12:00,0.015,1.4,0.37,33.3,正常,0
HZ000630,杭州,萧山区,钱江世纪城社区,2026-08-05 02:00,0.006,0.6,0.33,27.6,正常,0
HZ000631,杭州,钱塘区,大学城北社区,2026-08-02 14:00,0.044,3.3,0.34,31.7,正常,0
HZ000632,杭州,临平区,乔司家园,2026-08-05 16:00,0.070,7.0,0.31,32.3,正常,0
HZ000633,杭州,西湖区,转塘家园,2026-08-03 08:00,0.046,4.1,0.36,27.5,正常,0
HZ000634,杭州,滨江区,滨康小区,2026-08-05 00:00,0.016,1.5,0.30,30.6,正常,0
HZ000635,杭州,余杭区,良渚文化村,2026-08-07 15:00,0.026,2.2,0.29,30.4,正常,0
HZ000636,杭州,拱墅区,运河新城社区,2026-08-01 18:00,0.066,4.3,0.33,27.8,正常,0
HZ000637,杭州,上城区,望江新园,2026-08-01 08:00,0.071,5.2,0.32,30.4,正常,0
HZ000638,杭州,萧山区,北干社区,2026-08-04 19:00,0.124,8.6,0.33,28.5,正常,0
HZ000639,杭州,钱塘区,下沙社区,2026-08-03 01:00,0.023,1.9,0.28,29.5,正常,0
HZ000640,杭州,临平区,南苑小区,2026-08-07 14:00,0.048,3.3,0.39,32.1,正常,0
HZ000641,杭州,西湖区,翠苑小区,2026-08-07 23:00,0.096,8.5,0.35,29.7,正常,0
HZ000642,杭州,滨江区,滨康小区,2026-08-01 19:00,0.054,5.2,0.28,27.1,正常,0
HZ000643,杭州,余杭区,闲林山水,2026-08-04 22:00,0.094,7.4,0.35,27.6,正常,0
HZ000644,杭州,拱墅区,湖墅家园,2026-08-01 04:00,0.019,1.3,0.37,28.7,正常,0
HZ000645,杭州,上城区,望江新园,2026-08-01 07:00,0.064,5.1,0.30,28.1,正常,0
HZ000646,杭州,萧山区,钱江世纪城社区,2026-08-07 22:00,0.094,8.6,0.52,27.0,异常,1
HZ000647,杭州,钱塘区,大学城北社区,2026-08-03 22:00,0.067,4.2,0.31,30.5,正常,0
HZ000648,杭州,临平区,星桥社区,2026-08-07 06:00,0.115,7.3,0.33,29.3,正常,0
HZ000649,杭州,西湖区,文新社区,2026-08-06 01:00,0.014,1.4,0.33,27.6,正常,0
HZ000650,杭州,滨江区,钱塘春晓,2026-08-07 19:00,0.101,7.2,0.38,29.0,正常,0
HZ000651,杭州,余杭区,未来科技城社区,2026-08-06 07:00,0.059,4.0,0.31,29.5,正常,0
HZ000652,杭州,拱墅区,运河新城社区,2026-08-05 11:00,0.102,9.6,0.31,33.6,正常,0
HZ000653,杭州,上城区,近江家园,2026-08-03 05:00,0.024,2.0,0.29,27.3,正常,0
HZ000654,杭州,萧山区,湘湖家园,2026-08-07 23:00,0.037,2.6,0.36,28.7,正常,0
HZ000655,杭州,钱塘区,下沙社区,2026-08-06 02:00,0.006,0.4,0.33,27.4,正常,0
HZ000656,杭州,临平区,塘栖人家,2026-08-01 01:00,0.015,1.3,0.34,27.8,正常,0
HZ000657,杭州,西湖区,翠苑小区,2026-08-07 05:00,0.020,1.7,0.37,27.2,正常,0
HZ000658,杭州,滨江区,白马湖社区,2026-08-03 13:00,0.101,7.4,0.31,31.0,正常,0
HZ000659,杭州,余杭区,闲林山水,2026-08-02 20:00,0.129,10.2,0.31,30.2,正常,0
HZ000660,杭州,拱墅区,半山家园,2026-08-01 10:00,0.106,9.3,0.49,27.6,异常,1
HZ000661,杭州,上城区,丁兰社区,2026-08-02 16:00,0.115,8.6,0.33,32.6,正常,0
HZ000662,杭州,萧山区,钱江世纪城社区,2026-08-02 10:00,0.107,9.2,0.31,27.3,正常,0
HZ000663,杭州,钱塘区,下沙社区,2026-08-04 10:00,0.099,9.0,0.31,29.4,正常,0
HZ000664,杭州,临平区,乔司家园,2026-08-03 06:00,0.041,2.7,0.29,29.3,正常,0
HZ000665,杭州,西湖区,三墩新天地,2026-08-04 16:00,0.134,9.7,0.36,30.4,正常,0
HZ000666,杭州,滨江区,白马湖社区,2026-08-01 10:00,0.020,1.6,0.32,29.9,正常,0
HZ000667,杭州,余杭区,未来科技城社区,2026-08-03 22:00,0.070,5.0,0.35,28.7,正常,0
HZ000668,杭州,拱墅区,运河新城社区,2026-08-06 15:00,0.021,1.4,0.37,32.1,正常,0
HZ000669,杭州,上城区,望江新园,2026-08-02 11:00,0.101,7.9,0.34,32.0,正常,0
HZ000670,杭州,萧山区,钱江世纪城社区,2026-08-01 22:00,0.032,2.3,0.29,30.3,正常,0
HZ000671,杭州,钱塘区,江东家园,2026-08-07 10:00,0.326,20.8,0.32,28.4,异常,1
HZ000672,杭州,临平区,塘栖人家,2026-08-06 16:00,0.142,8.9,0.29,33.9,正常,0
HZ000673,杭州,西湖区,文新社区,2026-08-06 20:00,0.112,8.1,0.34,28.6,正常,0
HZ000674,杭州,滨江区,滨康小区,2026-08-05 18:00,0.083,7.1,0.34,28.0,正常,0
HZ000675,杭州,余杭区,闲林山水,2026-08-02 23:00,0.090,7.0,0.35,29.1,正常,0
HZ000676,杭州,拱墅区,湖墅家园,2026-08-06 06:00,0.106,7.4,0.31,30.5,正常,0
HZ000677,杭州,上城区,采荷小区,2026-08-06 18:00,0.104,9.5,0.30,29.2,正常,0
HZ000678,杭州,萧山区,钱江世纪城社区,2026-08-03 20:00,0.128,9.4,0.35,28.7,正常,0
HZ000679,杭州,钱塘区,江东家园,2026-08-05 02:00,0.019,1.6,0.36,30.1,正常,0
HZ000680,杭州,临平区,南苑小区,2026-08-02 19:00,0.066,5.2,0.31,28.6,正常,0
HZ000681,杭州,西湖区,文新社区,2026-08-03 23:00,0.293,19.0,0.30,30.2,异常,1
HZ000682,杭州,滨江区,滨康小区,2026-08-02 19:00,0.079,5.3,0.29,28.2,正常,0
HZ000683,杭州,余杭区,闲林山水,2026-08-04 01:00,0.030,2.3,0.39,28.5,正常,0
HZ000684,杭州,拱墅区,运河新城社区,2026-08-01 14:00,0.106,8.9,0.34,31.3,正常,0
HZ000685,杭州,上城区,丁兰社区,2026-08-05 05:00,0.022,1.6,0.36,31.0,正常,0
HZ000686,杭州,萧山区,湘湖家园,2026-08-01 07:00,0.012,0.9,0.34,29.9,正常,0
HZ000687,杭州,钱塘区,大学城北社区,2026-08-02 20:00,0.050,3.7,0.29,27.4,正常,0
HZ000688,杭州,临平区,乔司家园,2026-08-07 13:00,0.048,4.7,0.36,32.7,正常,0
HZ000689,杭州,西湖区,文新社区,2026-08-02 06:00,0.087,8.7,0.29,29.0,正常,0
HZ000690,杭州,滨江区,白马湖社区,2026-08-05 19:00,0.020,1.6,0.37,29.9,正常,0
HZ000691,杭州,余杭区,仓前家园,2026-08-02 03:00,0.003,0.2,0.30,28.5,正常,0
HZ000692,杭州,拱墅区,大关小区,2026-08-07 09:00,0.087,7.1,0.34,31.0,正常,0
HZ000693,杭州,上城区,采荷小区,2026-08-03 17:00,0.133,9.4,0.30,32.1,正常,0
HZ000694,杭州,萧山区,钱江世纪城社区,2026-08-03 05:00,0.008,0.8,0.28,29.4,正常,0
HZ000695,杭州,钱塘区,江东家园,2026-08-04 07:00,0.070,6.9,0.37,30.1,正常,0
HZ000696,杭州,临平区,南苑小区,2026-08-07 10:00,0.085,8.3,0.37,27.2,正常,0
HZ000697,杭州,西湖区,文新社区,2026-08-07 02:00,0.012,0.8,0.28,29.2,正常,0
HZ000698,杭州,滨江区,江南花园,2026-08-01 20:00,0.039,3.7,0.38,29.1,正常,0
HZ000699,杭州,余杭区,闲林山水,2026-08-03 16:00,0.127,10.1,0.35,32.3,正常,0
HZ000700,杭州,拱墅区,运河新城社区,2026-08-02 15:00,0.097,6.9,0.38,33.7,正常,0
HZ000701,杭州,上城区,丁兰社区,2026-08-07 00:00,0.010,0.8,0.31,27.2,正常,0
HZ000702,杭州,萧山区,北干社区,2026-08-07 21:00,0.042,2.8,0.38,29.2,正常,0
HZ000703,杭州,钱塘区,大学城北社区,2026-08-03 05:00,0.020,1.3,0.30,29.4,正常,0
HZ000704,杭州,临平区,塘栖人家,2026-08-07 19:00,0.101,8.1,0.39,30.7,正常,0
HZ000705,杭州,西湖区,转塘家园,2026-08-01 16:00,0.112,8.7,0.32,31.2,正常,0
HZ000706,杭州,滨江区,钱塘春晓,2026-08-02 21:00,0.103,6.9,0.29,28.3,正常,0
HZ000707,杭州,余杭区,未来科技城社区,2026-08-06 22:00,0.104,7.3,0.34,28.2,正常,0
HZ000708,杭州,拱墅区,大关小区,2026-08-05 01:00,0.005,0.3,0.35,30.6,正常,0
HZ000709,杭州,上城区,丁兰社区,2026-08-03 02:00,0.011,0.9,0.37,29.8,正常,0
HZ000710,杭州,萧山区,钱江世纪城社区,2026-08-05 03:00,0.023,2.0,0.30,31.0,正常,0
HZ000711,杭州,钱塘区,河庄新苑,2026-08-02 18:00,0.256,16.3,0.35,30.5,异常,1
HZ000712,杭州,临平区,南苑小区,2026-08-03 17:00,0.029,2.6,0.29,30.8,正常,0
HZ000713,杭州,西湖区,翠苑小区,2026-08-01 02:00,0.010,0.7,0.36,29.8,正常,0
HZ000714,杭州,滨江区,江南花园,2026-08-05 15:00,0.025,2.3,0.34,32.1,正常,0
HZ000715,杭州,余杭区,闲林山水,2026-08-01 19:00,0.066,5.3,0.36,29.4,正常,0
HZ000716,杭州,拱墅区,半山家园,2026-08-02 16:00,0.070,6.5,0.38,30.6,正常,0
HZ000717,杭州,上城区,丁兰社区,2026-08-04 20:00,0.072,4.7,0.33,28.5,正常,0
HZ000718,杭州,萧山区,宁围佳境,2026-08-06 00:00,0.032,2.0,0.34,27.2,正常,0
HZ000719,杭州,钱塘区,大学城北社区,2026-08-04 17:00,0.106,9.9,0.31,31.1,正常,0
HZ000720,杭州,临平区,塘栖人家,2026-08-04 12:00,0.050,4.7,0.38,31.0,正常,0
HZ000721,杭州,西湖区,三墩新天地,2026-08-02 18:00,0.039,2.7,0.38,28.9,正常,0
HZ000722,杭州,滨江区,白马湖社区,2026-08-07 01:00,0.004,0.3,0.30,30.1,正常,0
HZ000723,杭州,余杭区,仓前家园,2026-08-07 20:00,0.136,9.9,0.31,30.2,正常,0
HZ000724,杭州,拱墅区,湖墅家园,2026-08-07 06:00,0.113,7.1,0.37,27.5,正常,0
HZ000725,杭州,上城区,望江新园,2026-08-05 11:00,0.013,1.0,0.34,33.9,正常,0
HZ000726,杭州,萧山区,宁围佳境,2026-08-01 06:00,0.098,9.6,0.37,31.0,正常,0
HZ000727,杭州,钱塘区,下沙社区,2026-08-07 21:00,0.098,8.5,0.35,28.8,正常,0
HZ000728,杭州,临平区,乔司家园,2026-08-06 22:00,0.011,0.8,0.32,27.9,正常,0
HZ000729,杭州,西湖区,翠苑小区,2026-08-06 23:00,0.051,3.9,0.34,30.9,正常,0
HZ000730,杭州,滨江区,钱塘春晓,2026-08-02 07:00,0.041,4.0,0.36,29.4,正常,0
HZ000731,杭州,余杭区,闲林山水,2026-08-01 20:00,0.108,8.0,0.37,27.8,正常,0
HZ000732,杭州,拱墅区,大关小区,2026-08-07 22:00,0.070,5.3,0.39,29.2,正常,0
HZ000733,杭州,上城区,近江家园,2026-08-02 22:00,0.030,2.8,0.32,27.3,正常,0
HZ000734,杭州,萧山区,北干社区,2026-08-03 02:00,0.009,0.6,0.37,27.2,正常,0
HZ000735,杭州,钱塘区,江东家园,2026-08-07 02:00,0.336,24.2,0.32,30.6,异常,1
HZ000736,杭州,临平区,星桥社区,2026-08-06 13:00,0.069,6.1,0.36,30.5,正常,0
HZ000737,杭州,西湖区,转塘家园,2026-08-04 11:00,0.026,2.0,0.34,30.1,正常,0
HZ000738,杭州,滨江区,钱塘春晓,2026-08-01 20:00,0.130,9.0,0.33,29.2,正常,0
HZ000739,杭州,余杭区,闲林山水,2026-08-02 06:00,0.084,8.2,0.34,28.5,正常,0
HZ000740,杭州,拱墅区,大关小区,2026-08-03 16:00,0.124,10.0,0.37,30.9,正常,0
HZ000741,杭州,上城区,望江新园,2026-08-01 04:00,0.259,17.7,0.37,30.1,异常,1
HZ000742,杭州,萧山区,湘湖家园,2026-08-01 07:00,0.030,2.5,0.39,30.6,正常,0
HZ000743,杭州,钱塘区,下沙社区,2026-08-01 16:00,0.055,4.5,0.34,31.9,正常,0
HZ000744,杭州,临平区,星桥社区,2026-08-05 20:00,0.117,8.1,0.29,27.8,正常,0
HZ000745,杭州,西湖区,三墩新天地,2026-08-05 12:00,0.074,5.5,0.34,33.0,正常,0
HZ000746,杭州,滨江区,江南花园,2026-08-07 07:00,0.016,1.5,0.34,29.3,正常,0
HZ000747,杭州,余杭区,闲林山水,2026-08-04 05:00,0.012,0.8,0.35,28.1,正常,0
HZ000748,杭州,拱墅区,半山家园,2026-08-04 12:00,0.075,4.7,0.32,33.0,正常,0
HZ000749,杭州,上城区,采荷小区,2026-08-01 13:00,0.413,21.5,0.39,32.9,异常,1
HZ000750,杭州,萧山区,北干社区,2026-08-02 03:00,0.005,0.3,0.38,30.1,正常,0
HZ000751,杭州,钱塘区,河庄新苑,2026-08-01 07:00,0.038,2.5,0.34,28.9,正常,0
HZ000752,杭州,临平区,塘栖人家,2026-08-03 07:00,0.085,7.5,0.34,30.2,正常,0
HZ000753,杭州,西湖区,三墩新天地,2026-08-01 17:00,0.028,2.6,0.35,33.9,正常,0
HZ000754,杭州,滨江区,滨康小区,2026-08-04 07:00,0.016,1.2,0.37,27.7,正常,0
HZ000755,杭州,余杭区,仓前家园,2026-08-05 20:00,0.068,4.5,0.31,30.3,正常,0
HZ000756,杭州,拱墅区,运河新城社区,2026-08-02 22:00,0.037,2.4,0.39,30.7,正常,0
HZ000757,杭州,上城区,望江新园,2026-08-06 22:00,0.134,8.8,0.33,30.0,正常,0
HZ000758,杭州,萧山区,宁围佳境,2026-08-05 20:00,0.045,4.4,0.35,29.3,正常,0
HZ000759,杭州,钱塘区,江东家园,2026-08-03 15:00,0.098,7.0,0.33,30.6,正常,0
HZ000760,杭州,临平区,南苑小区,2026-08-03 03:00,0.017,1.2,0.33,31.0,正常,0
HZ000761,杭州,西湖区,三墩新天地,2026-08-01 05:00,0.011,0.7,0.35,27.8,正常,0
HZ000762,杭州,滨江区,钱塘春晓,2026-08-02 03:00,0.025,1.9,0.33,27.7,正常,0
HZ000763,杭州,余杭区,良渚文化村,2026-08-01 15:00,0.060,5.3,0.35,32.5,正常,0
HZ000764,杭州,拱墅区,运河新城社区,2026-08-01 08:00,0.024,1.8,0.28,29.2,正常,0
HZ000765,杭州,上城区,望江新园,2026-08-06 23:00,0.117,8.8,0.35,27.8,正常,0
HZ000766,杭州,萧山区,宁围佳境,2026-08-02 21:00,0.044,4.3,0.37,30.1,正常,0
HZ000767,杭州,钱塘区,下沙社区,2026-08-07 09:00,0.104,9.6,0.32,27.4,正常,0
HZ000768,杭州,临平区,星桥社区,2026-08-04 02:00,0.029,2.1,0.30,31.0,正常,0
HZ000769,杭州,西湖区,文新社区,2026-08-02 08:00,0.123,8.2,0.35,28.3,正常,0
HZ000770,杭州,滨江区,钱塘春晓,2026-08-07 12:00,0.022,2.1,0.32,31.6,正常,0
HZ000771,杭州,余杭区,仓前家园,2026-08-01 18:00,0.047,3.2,0.34,29.0,正常,0
HZ000772,杭州,拱墅区,半山家园,2026-08-07 06:00,0.024,2.0,0.32,28.2,正常,0
HZ000773,杭州,上城区,丁兰社区,2026-08-03 03:00,0.003,0.3,0.34,28.8,正常,0
HZ000774,杭州,萧山区,宁围佳境,2026-08-01 08:00,0.058,5.3,0.19,30.7,异常,1
HZ000775,杭州,钱塘区,下沙社区,2026-08-04 08:00,0.143,9.6,0.31,29.4,正常,0
HZ000776,杭州,临平区,塘栖人家,2026-08-04 22:00,0.029,1.8,0.36,27.0,正常,0
HZ000777,杭州,西湖区,三墩新天地,2026-08-06 11:00,0.015,1.0,0.30,30.4,正常,0
HZ000778,杭州,滨江区,江南花园,2026-08-05 10:00,0.027,2.1,0.34,29.0,正常,0
HZ000779,杭州,余杭区,良渚文化村,2026-08-06 13:00,0.017,1.1,0.39,33.5,正常,0
HZ000780,杭州,拱墅区,运河新城社区,2026-08-04 21:00,0.139,9.5,0.31,28.9,正常,0
HZ000781,杭州,上城区,丁兰社区,2026-08-07 16:00,0.137,10.2,0.38,32.7,正常,0
HZ000782,杭州,萧山区,宁围佳境,2026-08-02 06:00,0.078,5.8,0.37,28.2,正常,0
